pathway	TE16SAAA_S70	TE16SAAB_S71	TE16SAAC_S72	TE16SAAD_S73	TE16SABA_S74	TE16SABB_S75	TE16SABC_S76	TE16SABD_S77	TE16SACA_S78	TE16SACB_S79	TE16SACC_S80	TE16SACD_S81	TE16SADA_S82	TE16SADB_S83	TE16SADC_S84	TE16SADD_S85	TE16SAEA_S86	TE16SAEB_S87	TE16SAEC_S88	TE16SAED_S89	TE16SBAA_S90	TE16SBAB_S91	TE16SBAC_S92	TE16SBAD_S93	TE16SBBA_S94	TE16SBBB_S95	TE16SBBC_S96	TE16SBBD_S97	TE16SBCA_S98	TE16SBCB_S99	TE16SBCC_S100	TE16SBCD_S101	TE16SBDA_S102	TE16SBDB_S103	TE16SBDC_S104	TE16SBDD_S105	TE16SBEA_S106	TE16SBEB_S107	TE16SBEC_S108	TE16SBED_S109	TE16SCAA_S110	TE16SCAB_S111	TE16SCAC_S112	TE16SCAD_S113	TE16SCBA_S114	TE16SCBB_S115	TE16SCBC_S116	TE16SCBD_S117	TE16SCCB_S118	TE16SCCC_S119	TE16SCCD_S120	TE16SCDA_S121	TE16SCDB_S122	TE16SCDC_S123	TE16SCDD_S124	TE16SCEA_S125	TE16SCEB_S126	TE16SCEC_S127	TE16SCED_S128	TE16SDAA_S129	TE16SDAB_S130	TE16SDAC_S131	TE16SDAD_S132	TE16SDBA_S133	TE16SDBB_S134	TE16SDBC_S135	TE16SDBD_S136	TE16SDCB_S137	TE16SDCC_S138	TE16SDCD_S139	TE16SDDA_S140	TE16SDDB_S141	TE16SDDC_S142	TE16SDDD_S143	TE16SDEA_S144	TE16SDEB_S145	TE16SDEC_S146	TE16SDED_S147	TE16SEAA_S148	TE16SEAB_S149	TE16SEAC_S150	TE16SEAD_S151	TE16SEBA_S152	TE16SEBB_S153	TE16SEBC_S154	TE16SEBD_S155	TE16SECA_S156	TE16SECB_S157	TE16SECC_S158	TE16SECD_S159	TE16SEDA_S160	TE16SEDB_S161	TE16SEDC_S162	TE16SEDD_S163	TE16SEEA_S164	TE16SEEB_S165	TE16SEEC_S166	TE16SEED_S167
ARGSYNBSUB-PWY	23999.82247401161	24177.177627292924	28156.8924400445	25100.95501962117	26112.291742475187	23368.09266905975	20514.690223802823	23028.657882499814	32863.70376145866	22698.74258231052	28931.786393880968	21967.63475083464	31434.660527872744	19495.24005923073	22524.137086484927	26907.90468373621	27502.583937827643	23805.592626406782	22192.44590341358	24286.64878145022	25880.611009518365	21855.300276845832	17638.462914854455	22439.630458393432	28813.165121279257	24242.542197917133	23825.043847944937	29966.071001071676	37963.21164413025	33400.49461967538	28885.630579372595	36972.05551057597	28731.491747986736	34721.14415661365	27295.068416326278	24417.817066030497	32109.409964726958	21108.505990959868	23903.490437196317	25752.30522613507	30361.56593269736	32470.112111165075	41916.16529215138	25671.001594572306	32984.92753453573	28975.94634872447	25193.065773359045	31784.678660670845	33756.72266223738	33488.88874757932	38287.98830322006	38767.98584001583	24425.915556447795	26871.686010303656	21002.486874552553	37979.55668904027	28488.47354718983	37609.16874805599	34358.796894023486	26809.58384759893	24383.106928782072	24110.878587399366	28113.715776153484	24660.663924781267	21908.375623024673	26532.90303041008	27158.79427666058	26806.71976940969	31807.27423023138	35179.06298021423	29642.76972394876	24540.082667117513	29261.35563955269	34311.435199382315	37827.35958122148	35117.8609298596	36431.2512076704	39268.43759321918	29996.825850471945	31121.761513125286	32827.421093521494	31043.858935506236	39565.88376910873	22980.509854379063	30905.742409613864	28265.884962004082	26891.12514725653	36952.69937094087	44248.85357588138	35275.106220377216	50676.304935285014	26360.11267403163	30571.306470274892	32993.3388188321	28383.66370067724	44837.10125963488	35662.55057203031	23123.940661903733
ARO-PWY	22815.31161252781	22919.086259580734	26813.872803619848	24105.2742708012	24547.935769935713	22090.30791353321	19641.282300752413	22025.137247955194	29916.51631626531	21726.213489694663	27070.90941359474	20823.390061353173	28400.904491999598	19019.613455005066	21080.427185596916	26152.426684952086	25453.321506275843	23393.325811239432	21802.42984429497	23506.485665104956	24926.69975876519	20939.228208105826	17057.679953904604	21851.35646722132	27575.593607631177	23030.929839520915	22714.554221329458	27993.63437290219	36435.49699424439	31754.07821486907	27444.297448134766	35881.11222455057	28371.367626767347	33462.785999694424	27084.022658836595	23483.78456346025	29380.293458234504	20884.757022158174	24106.936331518533	25598.433167781848	28503.24603880804	30665.750148999865	40102.83693282213	22932.956155997654	31970.94199633859	28237.04669892181	24492.28154640041	33162.272857752636	31122.666620928754	32352.64938699972	34738.89781908229	35258.1603515795	24244.941286620957	26139.435650601452	21712.67687975789	34805.56736078508	27783.197809477093	37868.72914673677	33529.26290858824	25571.51896582911	23435.3245673114	23263.321781800045	27246.78200027192	23773.931312561806	21180.440995381643	25313.988274704745	26070.822784002077	24706.79471199412	30850.364985936638	32130.12742749477	26629.17984198448	23499.678909712875	27324.117296476506	31827.303212899344	34550.44068923037	32161.019440911434	35530.9901140824	37414.08423396692	28887.556426190647	30533.09447261833	31281.248434146346	30046.859353063934	37337.45925774288	22294.505788607443	30183.240823645614	27693.68799068317	22504.022783532404	32846.86482585198	42316.17199371939	33160.516141408625	47176.28112895885	26144.37159795604	29238.2376091302	32119.13715822702	25678.953229771756	44534.97883304528	35225.21611332961	23166.187726524113
ASPASN-PWY	6935.297191367064	9436.558377197984	10894.90744927473	8422.700329406149	9461.056446979619	7465.694123969767	7383.584861321755	8641.082254656141	8010.678072237561	11779.670165029282	12891.060985397204	6187.079238782035	5579.970025027256	8819.429203856935	7799.384890774739	11849.055479251725	5713.325837346206	10575.059148924312	8726.447849318034	8377.181279644114	10391.949976435872	8562.265292232807	7433.574857600763	8552.90766072445	9473.094863850041	9031.519680661593	8620.158973065747	10646.593920988404	13274.137663341568	12712.883809589588	11095.43152051547	12323.33076631153	9100.05287377694	12121.739283499282	8543.350844051438	8020.40876102238	7908.530959220442	9015.899146897078	8666.648541106086	11019.535101067635	12416.647441978017	12423.22459505137	16817.92556844034	3494.660066347594	11344.773774335079	10530.862101245708	8618.647494489966	11355.00105755706	8146.7725503191605	11668.53205332953	7531.0662544678025	6695.840453498365	9034.79401932386	10047.860866301928	8003.825169548304	9765.125366147262	13487.63634850035	14135.653987313675	13187.832168625331	9031.362186214805	8491.073178068878	10061.697828568305	8754.931868048634	7071.135469415896	5364.730364339843	6643.534530581866	7434.983621676207	8413.214551324887	9371.008161769318	6617.4605053342375	6395.261336579315	8867.042339004323	6178.290993634228	7095.024494499433	6890.906231913744	5826.355353763629	11121.892829111684	5066.0416995427995	7807.481029117512	9872.821754963163	10606.743230077709	10479.719132530163	11243.652033428967	7052.784109688789	9569.003293092692	8762.999856919867	11731.04831416218	12011.896082450236	11445.735132943895	13784.814935368837	11876.221522450001	8355.420919098988	8841.019532011289	8299.890813562355	3319.2531784602215	15107.357256364432	8447.289403142424	8152.232147201915
AST-PWY	1.4343244040667298	0.0	14.32280178139374	23.273098555805404	2.7490488226686174	0.0	21.446542406529172	160.73314089658655	14.92401201460086	0.0	0.0	29.25691514299109	4.780516217478061	22.543279215371534	7.126259026023704	0.0	69.37204996642205	61.94743490605441	99.52229094292886	67.19807380747314	1.9035714285714282	0.0	2.817041039016341	148.83057310412522	14.763581051716645	13.179360132403437	12.481639624252775	11.036312143028882	17.008252015828088	83.88763603001308	42.717101019739125	48.333096819536806	0.0	99.38603683900416	108.20801571437721	139.3442008819654	21.92217030532506	33.224642537014816	65.09855694770741	139.78234073911386	61.31820704337542	7.521258746202442	38.63637710430389	37.41197183098591	299.0575436719772	139.9977016787644	414.7936330060913	613.0997175495396	248.39859624981423	62.54374877680664	41.036147071534884	0.747831990353417	3.959775468607898	26.78164820932076	146.42666542156215	51.07655507106822	12.29984073924498	378.0542261437886	41.924939395458416	5.726149555434407	26.14063796988023	7.9682719846112064	31.21249471698138	3.7439229344780656	29.41149483089468	21.12538526917029	44.19679751634926	3.6728537991916235	50.43719152953586	7.882460022951823	0.0	81.89190130435783	98.41267161335418	52.55853580815774	0.9975836379697947	45.54190103704674	93.4063958861991	39.77097960550899	5.250190886227523	24.521332503219533	8.113526722825181	36.61448260140637	27.571482551257677	19.02458578300374	85.64248488449115	15.887218591400359	3.4413252980855473	10.722751685677608	210.48341457328056	49.59653144846403	47.775834580254	2.4959817726931	12.357797387153422	113.48911597526975	1.2466864203538388	8.391459895967325	251.41883749429024	72.42441823098642
BIOTIN-BIOSYNTHESIS-PWY	2492.430083242565	1475.7204121302564	3175.007801133111	4009.49429171175	1851.6414482148543	2016.9685394323851	2482.2803803812935	3165.853543823323	7510.9420370231965	5478.966586283572	8310.255824816675	2766.6762705200963	5470.880480896527	5522.873454135082	5646.6454810612195	8321.23313566832	5573.639182675443	7706.2957153913585	6816.622122970034	6648.030842108561	2539.863752652423	2251.705120578296	1469.4290487814903	5435.747887498736	3726.343331071216	2630.537132462223	2273.443710327558	3139.525842532757	11512.662107810642	12132.662496197554	9651.707526316673	11956.62342259439	9634.299249363701	9299.220640307269	8930.404736231138	7037.529225067841	6766.97883776428	7309.700344852749	9086.406420702551	8821.841713490534	4806.66314853969	4972.178620221393	5182.298794476833	1482.5079703826452	6075.8645281586	5762.245392472313	6578.32170754205	15161.021927742477	9228.949692080138	12504.826507892909	9402.857771410912	6595.862667940057	7947.023489692031	8218.02032261628	10258.371091378296	7786.454534438331	8516.946922765008	18913.77750364556	11205.97565095363	6613.518158338563	3373.9023583385383	3867.4770304988333	5418.59204512312	3780.0694783151093	2687.0403791595504	3055.747644482298	4047.0270972704825	8027.552986503974	11878.748205477894	9197.308072020425	6441.536694544687	6408.045074603461	9089.452632143462	10562.158525131788	8314.245406787544	8433.948850780367	15892.756179571477	18185.088977233725	3461.016916149404	6059.91514665952	5503.962811036593	5474.4197535908015	8179.321616917888	3706.980491086026	6818.819933260284	6179.570889866506	5425.539072482846	8557.56622939144	23921.140944143553	14099.608658952664	18360.2045222838	10334.876544966397	9846.347782313042	12812.456387237466	7104.97604917404	18881.01406176603	20586.0215868613	9702.770277885144
BRANCHED-CHAIN-AA-SYN-PWY	27291.0962220799	26238.725392553144	31098.35585124178	27584.507858262576	29009.503747669896	25909.739225014084	23206.360102860028	25981.676939623754	44894.18735722524	27375.310710907466	37014.23653643628	28749.93626839343	43400.66332871219	24129.146080291943	28845.52285956509	35264.53834228364	38448.152797692805	31518.671065258244	30282.33813825214	32610.01873760245	28964.591208096695	24509.131344711965	19482.358341679566	26017.77291890628	32909.356260302644	27466.796973073633	26383.086837687522	34263.76265762266	50936.153593761024	42731.20572291353	37268.46192001997	49183.61707250991	39170.460785877905	45875.663311518365	37779.89244875149	32837.69698218709	42940.63088531269	28102.026164941624	34394.27311721684	35051.132437238426	33856.67236490808	36184.38804250174	47291.43101506061	31724.96596573069	38856.13534764547	33780.7517941162	30087.828517033908	40875.672484673094	47584.202634137466	44696.518686914584	53350.50229008897	53173.332509540756	32671.691573544646	35795.13580625936	27793.2521823821	49777.29173083945	36081.47515713789	51110.62100868054	45598.77567901729	33412.563276616565	27764.01884413225	27037.050729286995	32008.14531199709	28793.125604914294	25658.447109527817	30433.555364234795	31407.109068903672	35207.362039138236	44082.90784356114	49124.12236570934	40697.551380645506	31192.326461377754	38397.174499570414	46657.949116447744	53930.21378182159	49353.60747377967	50457.192877517315	58221.35105721193	35303.34541636242	37645.64265564108	38184.44421089396	35184.95128260942	49245.26482998006	27059.81427268024	36289.34450536174	32545.885545554385	30625.628601371915	41483.928065815235	58874.75147303872	44009.13900560071	73894.63246132735	38339.729232219695	43737.681362620795	48239.348383398945	40555.55002423012	62876.24062164236	49473.043564760424	33151.85937115385
CALVIN-PWY	22772.480367885033	23069.49956909089	26656.305489842383	23614.0857903296	24505.36989905277	22145.16961821474	19738.127829599383	22162.057582497157	31796.206045463154	22755.001379108926	28680.636783736623	21626.097153363316	30314.0483622821	19897.15242946145	22188.945366023945	27515.987619146792	26964.88297421753	25082.61318501446	23239.599780426935	25006.494702252134	25062.678517936696	21254.28286578926	17267.03146433356	21749.560636720395	27267.5853671584	23128.17769182256	22512.118134931312	28233.32047744793	37958.176986438666	32605.727699338062	28514.288835945266	36592.35093504092	29781.40554917142	35029.565381859946	28213.6471560774	24480.305762774384	31195.28995768768	21885.111360001407	25510.779743474784	27072.38099092491	28456.7143876785	30928.078774249072	40360.39179125681	25250.13605888889	32018.912528472738	28553.767320797637	24402.225912653288	32252.106782312414	33110.06206079611	33742.58718457873	37010.90306465609	37245.93206653507	25225.07883027186	27445.39814874287	21597.20214124018	36635.70077718306	29021.559507593287	38568.33790005172	34781.94367806236	26255.93770833675	23485.195701940484	23383.281387233033	27174.82443192233	23769.082214913655	21258.04714865205	25398.016426803526	26161.502485196386	25925.921935099148	32434.83815061673	34361.882163910166	28576.442664510396	24397.426871186668	28480.672361440305	33330.83342050219	36887.4763903902	34287.35202842269	37002.527442922124	39221.38043885724	28643.523003623035	30631.57931251109	31408.69292678539	29555.02834676217	38151.163367463654	22488.553339097514	29901.848728703168	27195.12640077	23828.401057315084	33533.59775532456	42827.35816834695	34062.82802789993	50361.296291633706	27254.29158440297	30779.894037497965	33541.53833353857	27436.251876169947	46722.8856754398	35868.22827310629	24409.277766412757
CATECHOL-ORTHO-CLEAVAGE-PWY	233.89286689857573	132.7124062106375	916.9960546502269	1811.1442350608143	212.59979855129833	293.59090024581604	833.6905130000273	1181.023162679141	432.2230602497649	582.0876374783496	710.6717326313403	9008.282088366483	221.40627577445937	732.9703277787224	542.8660701592884	790.3634539206523	546.2917661743385	870.6549881356267	892.3312644908465	694.6371503279225	447.89691944138343	134.33314754604075	352.3710330066481	2135.789545714548	798.4792518271042	383.6276229191245	642.0677596862815	599.4446256202076	1092.2284689658247	3354.561765386766	1149.7898887867627	2196.761597867629	569.7070188458179	955.6592471224367	1332.6772616241622	892.2466039874678	238.76982551911811	589.7216516203929	853.829452702338	1288.341258167503	1063.740611200564	565.179677543965	1098.550190055537	688.5249663168578	2065.062248584711	1570.5417216075236	2857.204301933916	10725.706924104275	1247.3644534831533	2485.9100463531677	961.749979148296	296.55455943284045	372.339510249358	728.6389876533032	5969.957452440315	741.1263606797413	744.2876720698489	7759.953966626163	2574.7078120344277	798.8988112608388	757.0548351160874	1226.4065259285003	1942.692159732942	516.0684807554511	506.95320398811646	712.7095226082079	1156.0964580652128	541.3200967858157	1646.7180312439452	991.0545685015267	216.44940310924645	955.9709425661905	3598.073683985703	3213.2819056364106	455.9069252726393	755.1793536890835	4585.60521553549	6773.421357137008	740.877017025658	1794.3776546806325	1697.0042300218893	2312.1172744897412	2321.0580522818386	867.9093762068353	2479.0481338687914	2518.3739726478016	644.0543268443465	1552.9045482853958	8808.961682377498	2585.4919549857373	1774.4603770425258	388.4510254247569	999.1177302876317	3719.870117003804	209.50866939556752	1519.5300239759683	9471.594266951066	1718.7604254902785
CENTBENZCOA-PWY	28.30769230769231	28.30769230769231	0.0	30.769230769230766	20.923076923076923	0.0	0.0	0.0	72.61538461538463	300.30769230769226	94.76923076923077	0.0	36.92307692307692	126.76923076923077	0.0	50.46153846153846	91.07692307692307	35.69230769230769	62.769230769230774	99.6923076923077	8.615384615384617	11.076923076923077	0.0	32.0	18.46153846153846	9.846153846153847	0.0	39.38461538461539	275.69230769230774	121.84615384615384	136.6153846153846	226.46153846153848	292.9230769230769	182.15384615384613	44.30769230769231	43.07692307692308	91.07692307692307	158.76923076923077	194.46153846153848	104.61538461538461	19.692307692307693	0.0	27.076923076923077	0.0	55.38461538461538	155.0769230769231	43.07692307692308	146.46153846153845	81.23076923076924	201.84615384615384	25.846153846153847	64.0	192.0	64.0	40.61538461538462	180.92307692307693	157.53846153846155	121.84615384615384	44.30769230769231	79.80511571254567	23.384615384615387	9.846153846153847	56.61538461538462	62.769230769230774	0.0	0.0	44.30769230769231	78.76923076923077	56.61538461538462	45.53846153846153	75.07692307692307	98.46153846153845	103.38461538461539	89.84615384615385	64.71224165341813	52.92307692307693	30.769230769230766	0.0	0.0	0.0	13.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	70.15384615384616	36.92307692307692	246.15384615384613	0.0	115.6923076923077	48.0	55.38461538461538	32.0	190.76923076923077	57.84615384615385	91.07692307692307
CENTFERM-PWY	4105.451768392804	5652.3845778414225	6282.373115188853	5846.037919083053	4903.547943181666	4601.718763198428	4662.956965730594	5480.238006443035	4921.9692802525715	8564.52129950881	9192.413221249448	5274.7028563914055	2431.1239975618796	6310.348953911117	6235.640339900617	9716.618835378687	3253.766962791629	9174.29246029848	8061.402605218222	7242.9348036358215	5968.452094418684	5564.230883734802	4382.543432413471	6267.090055937869	5916.539440030496	5318.895092978199	4643.384173723784	6966.6735156541545	6490.1792898854665	7196.979707987208	6467.879069762168	8023.414569824788	8065.212048039958	9504.911870526337	8537.01346110016	6296.364605939101	5840.7520034369845	8407.541054722102	9424.435827981448	11151.20986788249	7411.342374065375	6456.369036467032	9653.211066370597	2652.816310483823	6066.415236296481	7257.280850901969	6046.135980005142	11334.783149314233	4288.640538612978	9314.470406123277	4928.111903976846	2777.358252381475	7910.721237381151	9335.708978912928	9315.832913847062	5782.445578591804	11116.337655083475	12337.183111781169	9630.164591693625	5923.283559715876	4946.419639761277	6575.959832758444	6909.069843948859	3654.3089160427976	2844.339427626417	3669.3820125666416	4595.747647339951	4120.154481241826	7327.2547795970395	4551.534246104066	3319.939755353778	7128.656520637898	7724.507160593744	5943.131029405781	3131.033088781195	3861.245889298761	11368.451041395616	5306.460298467479	5542.08354429817	6776.132772908585	6580.039295761864	6293.051806496954	6565.5315519617625	4487.869248358175	5932.01672123074	5422.913532758384	5671.405068311307	4630.8838691299425	5523.138205474343	9115.245452543595	5689.297796689161	5902.763983134935	8481.02419159987	8490.871177406629	1035.5073698912938	13468.376548838234	7389.201347642683	8224.619225694081
CHLOROPHYLL-SYN	6.846076306746332	0.0	22.81750400501555	0.0	0.0	0.0	41.627033514808225	11.640896909741196	47.13159959607812	17.30187486960873	0.0	13.954169362775295	0.0	108.82325739903294	20.816604781064896	38.72541486627685	3.490424805851957	13.550551045224461	35.28553753307513	0.0	0.0	25.051044804161094	0.0	162.00931948445398	0.0	0.0	0.0	0.0	24.146520173670524	10.364333164480252	0.0	27.562122548576628	0.0	17.303204377668905	0.0	58.74341432466511	0.0	33.75559705711207	0.0	0.0	0.0	6.743154198618118	0.0	98.28758941370101	320.5600853868576	184.07087466453848	52.03794557009833	294.34801550385777	49.75750469520845	20.669358601326273	19.820449265102067	13.651213548871775	0.0	50.12453658074529	113.37833081662359	0.0	3.4898407075272515	0.0	49.021587109409374	102.7762140865387	13.15012386664988	50.80953582601023	413.84328479437704	20.289918626972025	10.05354609440974	0.0	43.86513703313873	0.0	0.0	0.0	34.04957117836049	0.0	30.324023189383666	11.44126943009943	73.95506362842445	367.9481238223064	29.543522891485882	0.0	0.0	0.0	0.0	0.0	0.0	13.668723909434437	0.0	35.67587981612143	0.0	16.80118233770602	0.0	44.06739340446758	83.72104591844567	34.25647261553685	69.44685692533864	6.89071030569698	25.89811595702663	44.33250772559511	69.6734244441893	26.8554883301199
COA-PWY	20974.625900544008	21110.678380629106	24607.837623188494	21965.55580419688	22925.678065738637	20383.54260524398	18044.962481068695	20238.601459821126	26738.746065391155	19172.10951310454	24028.296921340036	18082.748866484097	25660.453051927554	16707.375459683135	18606.526921097015	22992.250522726055	23013.61110812051	20984.255608141357	19647.062572058894	21092.41969490338	22994.310931660362	19340.92889609223	15759.414012073974	19849.268076198376	25378.850122384752	21235.81857750014	20921.00087649606	25970.32240447033	31868.756182049256	27595.66886197686	23976.814075809783	31260.4726670809	24873.38174147331	29489.442350490128	23974.6959362079	20759.42549928395	26581.745118745057	18596.263153349068	21397.138342302755	22661.57426223581	26278.26156653105	28055.590930928363	37004.61698400441	21208.19828791993	28814.88934237314	25646.795972308297	21945.590908442453	28575.960591730727	27885.513066792777	28703.249526820622	31187.17202313987	31849.125900541352	21511.53924880576	23308.36874953032	18598.442317465062	31259.77496464874	24723.388306358167	32999.71934559762	29661.24610293824	23605.5802359964	21546.175277253704	21501.40239740134	24872.27193273696	21799.018000428627	19510.267597072245	23287.864844823962	23965.241560757164	21981.688382929886	27422.71204108212	28843.968008485386	24172.3587724662	20749.77666846043	24091.95999805429	28415.778042344617	31312.079921126053	29146.837012820855	31457.09938100801	32912.86994128668	26656.564089330688	27793.409750743212	28591.914472188433	27436.685450078367	33960.168230728166	20515.596026687348	27448.177259728804	25151.199855379877	20871.211809673674	29178.00845132705	36885.845789948005	29303.05009692512	42634.85737332307	23338.489305729545	26179.507493340927	28391.348761695168	23397.96537868716	39748.36239255902	30628.51122125116	20409.15205131831
COBALSYN-PWY	13883.55930372101	13910.72120124587	16560.213982753005	16294.983619969049	16298.69831282075	13085.291374934915	10766.069359300609	12920.348359245758	21472.016653195504	13057.004975485936	17899.84867323658	15885.939041160507	20532.437007703382	11269.288241395887	14344.754745554403	17229.171835724046	17352.199139916247	14071.754491282762	14043.202595258705	15191.548509333792	13576.12712265401	11722.501822776749	9395.045147302102	11791.975010816575	17581.914644782544	14216.808130823352	14606.456710647697	19301.44005934521	23147.72914663389	19912.138436870217	17196.368311089525	22101.868660877608	18338.700367621976	22906.85607672107	18616.935927856375	15733.843925697152	20727.870409354364	13788.032491041822	17702.26132197104	18993.012832830424	18473.34759725477	21398.801069187874	26160.76571011767	19631.427050994513	20136.918601181645	15344.61106235064	14466.342529691581	21533.31310922751	23229.071420356522	23756.191128471906	27332.29686283079	25137.781112976616	15086.319450514451	17783.014219205696	15904.08181264872	24446.841071453022	18220.798707958278	26273.752887297684	23264.465518821864	14158.447849324386	11853.272657051632	11822.939282168112	15295.306760678166	12007.808584372699	9257.6043571536	12189.736641967384	12366.72367465343	16305.861735098597	21409.117556461846	24882.46569922847	19973.896677801906	15596.842966801523	21997.829759729717	24405.097647577786	25551.24808165338	24396.558791189833	27146.514928810546	30764.020556638654	20255.69581660012	17392.627028834348	19845.728835628408	18550.695890219013	22503.338388250715	10121.56159085098	13990.729911075896	13781.483152205989	14922.639472878504	20699.90978295338	28642.892539335007	20367.713967725133	36317.06462189223	17361.992450969767	21417.91865034159	25050.164854285355	19692.54766903852	31174.835785065432	26414.821493137417	17738.488033399564
CODH-PWY	696.9604706824374	994.7366301709868	2613.829824989319	3735.044722119894	443.78340379982535	999.180087589389	2659.208584577065	3437.262962119487	1451.2954379111925	4831.72303097384	4319.951532317867	1918.6960283375754	892.9658238764771	3749.6247161782485	4754.404212165895	6230.134164352733	722.7261360073853	3845.988784592431	3905.3301066873805	3871.9811519521772	1685.4619431731583	863.3324859265556	1284.201375784715	2448.2676810141793	2177.39359435854	1480.362066823549	2408.108710421506	2199.296743183784	3511.871396520013	3020.7543853713487	4270.063772728769	6411.560591959073	2494.6006928483835	7034.092876246521	6284.0628508008995	3811.6200004307652	1930.716075744486	3989.7529580883806	8768.5168863619	9698.133584192996	2630.7841625270844	2593.8379404809757	3597.7292884929725	389.75959436059327	3180.5950580447156	4399.404153935757	2613.1238684142418	9605.069787807694	1454.3563848532813	8177.342794497876	3768.097616687307	427.04486385061983	3579.492768619112	6562.083451166015	7393.004048064663	2523.689450328116	6101.968971875831	9014.711069789524	11667.466569457954	1250.9270783865336	2267.7184874876607	2174.467951957432	3327.3877133333594	1349.554899769224	1701.896304347006	3825.639804801094	3480.127540054204	2201.7449860673287	5277.4863045930615	3617.9818332190666	1120.9328557240578	6542.585956650654	8884.414306783083	7304.251057066858	1080.9112582136227	2500.669245391743	9183.301256660483	6255.954273218003	1035.2817392743957	3552.892640313422	1738.1826708721612	2514.0943356901225	2018.4929557517537	880.9526352095895	3011.546910461816	3934.011595234825	292.31196483260067	3140.4938043624234	3225.913677923837	5632.153406049454	1726.2390679373682	5826.505825068563	8277.827844183314	8836.401475409113	325.5750711039348	12007.797584467839	4678.918509598125	8317.112437612088
COLANSYN-PWY	6330.170265443132	2181.6576216900935	3874.3785991018776	2924.0126661418067	4042.696182343681	3186.2768649009436	2659.330473884776	3025.877494402654	20882.01496687447	6371.177981898854	13701.890650990752	2517.177418199666	20371.419643067897	7698.5163655891865	10532.247651851136	14200.145014358219	17972.2496802899	13222.489303197066	13792.349301746342	14569.40683120001	3972.985277486226	3953.57700255509	1623.2245341375692	5515.15605699034	6204.6282006226475	4326.627343016786	2743.6573578941734	7173.126970150625	23266.61044160908	15759.854568995966	15053.027804482057	20597.121424258996	18757.460101844823	17728.941394152378	16861.514721840962	14958.728081158037	18114.034620390597	11746.947970368714	15605.67818235181	13742.721177595877	6203.3628381033595	10988.712416536739	7063.734599238156	763.0729917112265	10638.207550742994	7364.77290531053	8769.254197420354	10366.893103886581	23096.942477740366	16970.60320668984	23842.261102638022	23184.232211248203	15267.968695046282	15456.073943797439	9689.089122049161	19987.29871242878	12530.906795194393	22778.042448967924	19021.073042190874	11780.300735280322	5205.971028368873	3282.3992308741526	6857.885505015687	6981.913671641305	5154.7756421943695	5215.867413680457	5710.5183832628445	14327.402753794377	19521.935948677936	22482.789724979302	18132.73271482011	10327.452983088708	11357.140706420441	18640.96061770408	25471.434331306114	23218.902048131662	21484.61872267561	28442.365214109126	8547.230296061065	9585.54016416669	8046.617444735796	4990.802021373955	15219.19171765833	6177.801855230088	7560.187967667227	5255.79836923533	4680.557563692216	6860.930181769313	23719.87254419237	14306.796001836612	37067.64082432773	18890.6783976932	20083.734395385727	22315.248047289257	19797.92165175506	30296.89486179658	20852.42339800301	15134.511101836366
COMPLETE-ARO-PWY	24048.787453152974	24316.406640796595	28455.79019735858	25498.244868948765	25989.831048517848	23295.088742433014	20673.345554225056	23256.107792072075	30888.37071787611	23039.926897997204	28276.989855595693	21900.109172242075	29289.90577176154	19970.13660200477	21838.133319474382	27237.632404077456	26404.236354378845	24367.409106011568	22780.012940818746	24428.910977669406	26322.17290604379	22091.75765370588	18026.897569376462	22941.95326041556	29052.26013637212	24301.84821977699	24018.742199314325	29531.1714614194	37622.8469493173	33117.331844532666	28605.37476860259	37286.2820825687	29537.03735863944	34733.49532729804	28178.090883369594	24450.45150194988	30259.164741288925	21679.19809828886	25343.76072598985	26865.588115493945	30148.88624973261	32470.572024529432	42404.68216029473	23505.483436181436	33664.800836269475	29657.918336559265	25682.720403095416	34937.4139690775	32192.60007549401	33775.95354689892	35866.45505788811	36305.16119784756	25118.864984053143	27251.760600903523	22698.223446264292	35870.19828159201	28951.68333008763	39582.77889161948	35116.415213272754	26868.523951478335	24691.718076925175	24484.066782041256	28663.282097804455	25051.648582429694	22362.628553643106	26694.072470508996	27508.52709553412	25454.836980293156	31964.16279325453	33187.83132593691	27459.321801381837	24524.510513641017	28495.801923941202	33048.095075584344	35787.7286174298	33257.80583556205	37158.64747423286	38945.37799587287	30580.989892006073	32254.170473961025	32959.33739098766	31742.22975459179	39136.62313589805	23491.43753344889	31783.990925942187	29190.97770919448	23412.14858051356	34750.028145296215	43885.72378104602	34691.48884146172	48918.267190926716	27371.371662313897	30612.08137968248	33645.32189374462	26528.03533040226	46752.83939855193	36641.46025139573	24404.67743282757
