gene1,gene2,correlation,module1,module2,adj_pvalue
fun_ASV_2,fun_ASV_176,0.047292195991233174,grey,blue,8.343281754250412e-7
fun_ASV_2,fun_ASV_167,0.047292195991233174,grey,blue,8.34248738295133e-7
fun_ASV_2,fun_ASV_72,0.047292195991233174,grey,blue,8.341693162903449e-7
fun_ASV_2,fun_ASV_69,0.01659550349621214,grey,turquoise,2.263889519766937e-9
fun_ASV_2,fun_ASV_141,0.047292195991233174,grey,blue,8.340899094063572e-7
fun_ASV_2,fun_ASV_129,0.047292195991233174,grey,blue,8.317147127018461e-7
fun_ASV_2,fun_ASV_130,0.047292195991233174,grey,blue,8.316357724291903e-7
fun_ASV_2,fun_ASV_128,0.047292195991233174,grey,blue,8.315568471399781e-7
fun_ASV_2,fun_ASV_165,0.047292195991233174,grey,blue,8.340105176388523e-7
fun_ASV_2,fun_ASV_98,0.0014083912212204898,grey,grey,1.389811300516604e-5
fun_ASV_2,fun_ASV_125,0.004530385367921677,grey,grey,8.418757674057649e-8
fun_ASV_2,fun_ASV_152,0.047292195991233174,grey,blue,8.33931140983514e-7
fun_ASV_2,fun_ASV_156,0.047292195991233174,grey,blue,8.33851779436028e-7
fun_ASV_2,fun_ASV_143,6.862077414105964e-4,grey,grey,1.4437857578058447e-4
fun_ASV_2,fun_ASV_139,0.004671961406110648,grey,turquoise,2.2139409654601527e-4
fun_ASV_2,fun_ASV_157,0.047292195991233174,grey,blue,8.314779368299439e-7
fun_ASV_2,fun_ASV_181,0.047292195991233174,grey,blue,8.313990414948238e-7
fun_ASV_2,fun_ASV_199,0.047292195991233174,grey,blue,8.313201611303557e-7
fun_ASV_2,fun_ASV_179,0.022323175796103295,grey,grey,6.741826472781094e-10
fun_ASV_38,bact_ASV_5,0.014671907420629182,blue,turquoise,1.0529713714570858e-8
fun_ASV_38,bact_ASV_3,0.0028010937594273064,blue,turquoise,7.844639124483034e-6
fun_ASV_38,bact_ASV_36,0.03845687930974404,blue,grey,1.2295145429051186e-15
fun_ASV_38,bact_ASV_9,0.027818966938271083,blue,turquoise,5.0631726548700255e-5
fun_ASV_38,bact_ASV_4,9.520022123607753e-4,blue,grey,3.7018375836899467e-4
fun_ASV_38,bact_ASV_24,0.022528035778528355,blue,turquoise,6.76705107348247e-6
fun_ASV_38,bact_ASV_22,0.0024156660839382647,blue,turquoise,1.0571965580831497e-5
fun_ASV_38,bact_ASV_14,0.0025485241566379734,blue,grey,1.0176919551274156e-5
fun_ASV_38,bact_ASV_50,0.008289607019477714,blue,turquoise,2.486648123650313e-7
fun_ASV_38,bact_ASV_80,0.026041768030312395,blue,grey,2.0939588552647022e-13
fun_ASV_38,bact_ASV_44,0.05212773896954166,blue,grey,6.550604281569973e-17
fun_ASV_38,bact_ASV_42,0.0015399651774506817,blue,grey,7.750482185084919e-4
fun_ASV_38,bact_ASV_63,0.1424032654723346,blue,blue,2.394023644680287e-31
fun_ASV_38,bact_ASV_58,0.0017544616160992228,blue,turquoise,2.176251881340188e-6
fun_ASV_38,bact_ASV_49,3.596737139233289e-4,blue,turquoise,1.1392681968231995e-4
fun_ASV_38,bact_ASV_81,0.020422560461074837,blue,grey,1.019405476916542e-12
fun_ASV_38,bact_ASV_33,0.022070172238592624,blue,turquoise,3.736463999040821e-4
fun_ASV_38,bact_ASV_68,0.09342527859720057,blue,turquoise,3.373925083428026e-22
fun_ASV_38,bact_ASV_84,0.09982407448881443,blue,turquoise,7.36928402899755e-26
fun_ASV_38,bact_ASV_69,0.11484880587640935,blue,turquoise,2.210361571385745e-28
fun_ASV_38,bact_ASV_92,0.15120989017702402,blue,turquoise,1.1340830529519882e-37
fun_ASV_38,bact_ASV_114,0.0739989757526689,blue,turquoise,4.6263399281496065e-24
fun_ASV_38,bact_ASV_131,0.020054551380185217,blue,turquoise,3.092199765654084e-10
fun_ASV_38,bact_ASV_98,0.0036999118623905953,blue,turquoise,5.072268246483621e-5
fun_ASV_38,bact_ASV_150,0.06494246340756309,blue,turquoise,8.011553876641824e-20
fun_ASV_38,bact_ASV_140,0.047264258140669486,blue,turquoise,2.109787081243025e-16
fun_ASV_38,fun_ASV_22,0.06085431203094974,blue,blue,5.874850768983812e-9
fun_ASV_38,fun_ASV_5,0.0028601208909829925,blue,grey,5.069515340018047e-5
fun_ASV_38,fun_ASV_6,0.00421823711553167,blue,grey,2.1244646720569637e-6
fun_ASV_38,fun_ASV_24,0.06085431203094974,blue,blue,5.874123143176407e-9
fun_ASV_38,fun_ASV_2,0.09358937137795696,blue,grey,3.9447146863289153e-25
fun_ASV_38,fun_ASV_11,0.006042462529756475,blue,grey,6.872174347761035e-8
fun_ASV_38,fun_ASV_14,0.00809521808163214,blue,turquoise,4.461140510651727e-7
fun_ASV_38,fun_ASV_12,0.014596420072951003,blue,turquoise,7.305161191316403e-4
fun_ASV_38,fun_ASV_34,0.06085431203094974,blue,blue,5.873395697585922e-9
fun_ASV_38,fun_ASV_45,0.026401671683366438,blue,grey,6.46064047992306e-14
fun_ASV_38,fun_ASV_64,0.06085431203094974,blue,blue,5.872668432145408e-9
fun_ASV_38,fun_ASV_17,0.01836155108542333,blue,turquoise,1.2978684492992795e-4
fun_ASV_38,fun_ASV_19,0.006199425696727304,blue,turquoise,1.5387761426901979e-6
fun_ASV_38,fun_ASV_31,0.06085431203094976,blue,blue,5.871941346787955e-9
fun_ASV_38,fun_ASV_82,0.06085431203094976,blue,blue,5.871214441446684e-9
fun_ASV_38,fun_ASV_37,3.09592628324444e-4,blue,turquoise,9.550463121395297e-4
fun_ASV_38,fun_ASV_51,0.06085431203094974,blue,blue,5.870487716054749e-9
fun_ASV_38,fun_ASV_60,0.06085431203094974,blue,blue,5.869761170545336e-9
fun_ASV_38,fun_ASV_112,0.06085431203094974,blue,blue,5.869034804851666e-9
fun_ASV_38,fun_ASV_55,0.06085431203094974,blue,blue,5.868308618906993e-9
fun_ASV_38,fun_ASV_66,0.06085431203094974,blue,blue,5.8675826126446014e-9
fun_ASV_38,fun_ASV_29,0.006560526618430468,blue,grey,1.652020258115105e-7
fun_ASV_38,fun_ASV_91,0.06085431203094974,blue,blue,5.866856785997812e-9
fun_ASV_38,fun_ASV_92,0.06085431203094974,blue,blue,5.866131138899977e-9
fun_ASV_38,fun_ASV_109,0.06085431203094974,blue,blue,5.8654056712844815e-9
fun_ASV_38,fun_ASV_135,0.06085431203094974,blue,blue,5.864680383084743e-9
fun_ASV_38,fun_ASV_83,0.06085431203094974,blue,blue,5.863955274234213e-9
fun_ASV_38,fun_ASV_81,0.06085431203094974,blue,blue,5.863230344666376e-9
fun_ASV_38,fun_ASV_70,0.06085431203094974,blue,blue,5.8625055943147485e-9
fun_ASV_38,fun_ASV_44,0.5307694326512781,blue,blue,0
fun_ASV_38,fun_ASV_115,0.06085431203094974,blue,blue,5.86178102311288e-9
fun_ASV_38,fun_ASV_138,0.06085431203094974,blue,blue,5.861056630994354e-9
fun_ASV_38,fun_ASV_169,0.06085431203094974,blue,blue,5.860332417892786e-9
fun_ASV_38,fun_ASV_176,0.06085431203094974,blue,blue,5.859608383741823e-9
fun_ASV_38,fun_ASV_167,0.06085431203094974,blue,blue,5.858884528475147e-9
fun_ASV_38,fun_ASV_72,0.06085431203094974,blue,blue,5.858160852026472e-9
fun_ASV_38,fun_ASV_141,0.06085431203094974,blue,blue,5.857437354329544e-9
fun_ASV_38,fun_ASV_129,0.06085431203094976,blue,blue,5.856714035318142e-9
fun_ASV_38,fun_ASV_130,0.06085431203094976,blue,blue,5.855990894926079e-9
fun_ASV_38,fun_ASV_128,0.06085431203094976,blue,blue,5.855267933087199e-9
fun_ASV_38,fun_ASV_165,0.06085431203094974,blue,blue,5.85454514973538e-9
fun_ASV_38,fun_ASV_152,0.06085431203094974,blue,blue,5.853822544804532e-9
fun_ASV_38,fun_ASV_142,0.003744638237824185,blue,grey,5.751450966059409e-7
fun_ASV_38,fun_ASV_156,0.06085431203094974,blue,blue,5.8531001182285965e-9
fun_ASV_38,fun_ASV_157,0.06085431203094976,blue,blue,5.852377869941549e-9
fun_ASV_38,fun_ASV_181,0.06085431203094976,blue,blue,5.851655799877398e-9
fun_ASV_38,fun_ASV_199,0.06085431203094976,blue,blue,5.850933907970185e-9
fun_ASV_15,bact_ASV_1,0.0781258864271801,grey,turquoise,1.4765797037090229e-22
fun_ASV_15,bact_ASV_5,0.021126823568104646,grey,turquoise,9.82304295795556e-9
fun_ASV_15,bact_ASV_10,0.16241163628355584,grey,turquoise,4.4513748072052794e-29
fun_ASV_15,bact_ASV_8,0.06994895826075528,grey,turquoise,4.764074099479919e-18
fun_ASV_15,bact_ASV_11,0.08910564137214762,grey,turquoise,1.0017649207653778e-28
fun_ASV_15,bact_ASV_17,0.34015494684211123,grey,turquoise,1.9790050883681134e-69
fun_ASV_15,bact_ASV_9,0.09288572410964689,grey,turquoise,4.9458018108404305e-24
fun_ASV_15,bact_ASV_4,0.0018615360448176316,grey,grey,3.608856105662864e-4
fun_ASV_15,bact_ASV_13,0.02772508762753004,grey,turquoise,3.260557831860608e-17
fun_ASV_15,bact_ASV_24,0.05153111891656337,grey,turquoise,6.779963067268948e-18
fun_ASV_15,bact_ASV_21,0.05613074298589454,grey,turquoise,4.9839888007978355e-18
fun_ASV_15,bact_ASV_22,0.009210250645604883,grey,turquoise,7.250412069937198e-8
fun_ASV_15,bact_ASV_78,0.03655801418762776,grey,turquoise,3.4091598576113003e-10
fun_ASV_15,bact_ASV_26,0.0051944062696560045,grey,grey,1.5401198131782042e-4
fun_ASV_15,bact_ASV_42,0.0011182437662009017,grey,grey,7.451168231124469e-4
fun_ASV_15,bact_ASV_47,0.009044579277027441,grey,turquoise,3.612939031585547e-7
fun_ASV_15,bact_ASV_37,0.00628292565576935,grey,grey,7.09881426262489e-8
fun_ASV_15,bact_ASV_38,0.040032687100157095,grey,turquoise,1.1654951095124943e-8
fun_ASV_15,bact_ASV_58,0.021548391328138444,grey,turquoise,1.6826785363443234e-6
fun_ASV_15,bact_ASV_49,0.03218975480282134,grey,turquoise,9.728358380692753e-8
fun_ASV_15,bact_ASV_71,0.008970407023143017,grey,grey,5.887291498747216e-6
fun_ASV_15,bact_ASV_33,0.09327901685428877,grey,turquoise,1.2455785954607725e-20
fun_ASV_15,bact_ASV_73,0.022138250321820284,grey,turquoise,3.5053423419698827e-6
fun_ASV_15,bact_ASV_68,0.02405056122938081,grey,turquoise,1.384153125152354e-10
fun_ASV_15,bact_ASV_84,0.08218093654111241,grey,turquoise,5.42074332962713e-26
fun_ASV_15,bact_ASV_69,0.01684965601490361,grey,turquoise,6.582536470956259e-7
fun_ASV_15,bact_ASV_74,0.032223237500661306,grey,grey,1.2251726853606575e-13
fun_ASV_15,bact_ASV_75,0.18418262667294566,grey,turquoise,1.7558597083369271e-34
fun_ASV_15,bact_ASV_92,0.024866434950445084,grey,turquoise,1.3981109459922115e-7
fun_ASV_15,bact_ASV_114,0.00863892971759106,grey,turquoise,1.2824022124649705e-5
fun_ASV_15,bact_ASV_65,0.09145581309270219,grey,turquoise,7.394581017566496e-24
fun_ASV_15,bact_ASV_59,0.11689028080161017,grey,turquoise,6.092583437763391e-23
fun_ASV_15,bact_ASV_131,0.016479907824812987,grey,turquoise,7.073657678229122e-5
fun_ASV_15,bact_ASV_93,0.019213441456532983,grey,turquoise,1.7300638772730037e-4
fun_ASV_15,bact_ASV_111,0.009987836699735773,grey,grey,1.7159800692724325e-5
fun_ASV_15,bact_ASV_96,0.0036793136560281507,grey,grey,5.05928163104168e-6
fun_ASV_15,bact_ASV_91,0.043930426277148556,grey,turquoise,1.6266360035051755e-13
fun_ASV_15,bact_ASV_107,0.004408276061353328,grey,grey,5.033015955515459e-7
fun_ASV_15,bact_ASV_124,0.016870357268894506,grey,turquoise,3.9031593051351153e-4
fun_ASV_15,bact_ASV_150,0.08797535097591963,grey,turquoise,6.374968985989624e-20
fun_ASV_15,bact_ASV_140,0.01208363643336742,grey,turquoise,3.465547651237374e-5
fun_ASV_15,bact_ASV_148,0.14785425643821562,grey,turquoise,1.8548971499512832e-37
fun_ASV_15,fun_ASV_1,0.5069798508217368,grey,grey,2.517697316486533e-72
fun_ASV_15,fun_ASV_4,0.11674583140650797,grey,grey,1.132878328379358e-19
fun_ASV_15,fun_ASV_5,0.0018476076709695753,grey,grey,7.562023680823583e-6
fun_ASV_15,fun_ASV_14,0.015636971360556313,grey,turquoise,3.9686799230075234e-7
fun_ASV_15,fun_ASV_12,0.001931169206315651,grey,turquoise,6.642879709095197e-4
fun_ASV_15,fun_ASV_9,0.02543794071138151,grey,grey,8.832317553894011e-11
fun_ASV_15,fun_ASV_49,0.03948633946768234,grey,grey,5.0352911312429254e-12
fun_ASV_15,fun_ASV_7,0.04526565696615719,grey,turquoise,1.3051091541516852e-15
fun_ASV_15,fun_ASV_48,0.001496036661344255,grey,grey,6.592689506668066e-6
fun_ASV_15,fun_ASV_17,0.0037964691559910693,grey,turquoise,1.15025078494894e-4
fun_ASV_15,fun_ASV_19,0.01929685421292948,grey,turquoise,1.334851821399008e-6
fun_ASV_15,fun_ASV_37,0.005556810891376069,grey,turquoise,6.316687426023514e-4
fun_ASV_15,fun_ASV_21,0.09468403274552595,grey,turquoise,2.8953024586539605e-20
fun_ASV_15,fun_ASV_89,0.005748174202148378,grey,grey,3.950446963118398e-8
fun_ASV_15,fun_ASV_101,0.06959155912434543,grey,grey,4.398433478496823e-19
fun_ASV_15,fun_ASV_54,0.556419785686212,grey,grey,1.8589847086662583e-77
fun_ASV_15,fun_ASV_108,0.025608660727262304,grey,grey,8.918430429573673e-8
fun_ASV_15,fun_ASV_58,0.0035511438166052913,grey,grey,3.784689713018871e-5
fun_ASV_15,fun_ASV_18,0.041991655038764474,grey,grey,4.969138046997363e-15
fun_ASV_15,fun_ASV_69,0.003822358308990526,grey,turquoise,9.954442067256716e-4
fun_ASV_15,fun_ASV_98,0.001259065282378439,grey,grey,9.596554313841755e-4
fun_ASV_15,fun_ASV_122,0.4891120004442604,grey,grey,0
fun_ASV_25,bact_ASV_4,0.008170698469969668,grey,grey,4.7777977629206396e-8
fun_ASV_25,bact_ASV_24,0.0019809050088167076,grey,turquoise,2.0456506043137734e-5
fun_ASV_25,bact_ASV_14,0.008050161398217074,grey,grey,5.456772012681672e-9
fun_ASV_25,bact_ASV_50,0.007877739002067131,grey,turquoise,9.626323439822405e-10
fun_ASV_25,bact_ASV_35,0.003605828983314841,grey,grey,1.6258687563423812e-4
fun_ASV_25,bact_ASV_41,0.002375027695059268,grey,grey,7.635258077467349e-4
fun_ASV_25,bact_ASV_32,0.025632326014236886,grey,grey,1.6742848362500738e-11
fun_ASV_25,bact_ASV_45,0.036127795523022324,grey,grey,5.790156520813986e-18
fun_ASV_25,bact_ASV_16,4.4275185722306235e-4,grey,grey,1.8536233993944783e-4
fun_ASV_25,bact_ASV_49,7.851199833874856e-4,grey,turquoise,1.9241027174988665e-4
fun_ASV_25,bact_ASV_89,0.001298585575612739,grey,grey,5.01820068960753e-4
fun_ASV_25,bact_ASV_81,0.005104795042262893,grey,grey,1.9615854449542043e-9
fun_ASV_25,bact_ASV_73,0.002595435047697339,grey,turquoise,1.4183162467037566e-6
fun_ASV_25,bact_ASV_48,0.010575527975358582,grey,grey,1.358759870183053e-9
fun_ASV_25,bact_ASV_119,2.652637379221021e-4,grey,grey,6.867007280019867e-4
fun_ASV_25,bact_ASV_54,0.0026125770693188797,grey,grey,9.598249220230978e-7
fun_ASV_25,bact_ASV_114,0.0010580656934188887,grey,turquoise,7.043512584344186e-4
fun_ASV_25,bact_ASV_131,0.001636245318089862,grey,turquoise,4.1036519085378725e-4
fun_ASV_25,bact_ASV_96,0.0032075300778286386,grey,grey,1.58829643979753e-7
fun_ASV_25,bact_ASV_124,0.0027179364467152713,grey,turquoise,6.250112807336405e-7
fun_ASV_25,bact_ASV_98,5.516831728384734e-4,grey,turquoise,5.6362822841176204e-5
fun_ASV_25,bact_ASV_99,0.018475464298757092,grey,grey,8.209135380255901e-14
fun_ASV_25,bact_ASV_104,0.004123991051736249,grey,turquoise,7.419611324712082e-7
fun_ASV_25,bact_ASV_127,0.045887545172267175,grey,grey,3.6477554895259965e-21
fun_ASV_25,bact_ASV_125,0.02476238966321119,grey,grey,2.0496740301332437e-17
fun_ASV_25,arc_ASV_6,6.402723400767985e-4,grey,turquoise,3.793737187457776e-5
fun_ASV_25,fun_ASV_5,0.00454205380368976,grey,grey,2.9739065285253456e-7
fun_ASV_25,fun_ASV_6,0.01486531687780722,grey,grey,1.6187705786079401e-9
fun_ASV_25,fun_ASV_32,0.02125268989993858,grey,grey,7.40420290169274e-10
fun_ASV_25,fun_ASV_26,8.395849399568134e-4,grey,grey,2.534576297057819e-4
fun_ASV_25,fun_ASV_14,0.0012271910247786334,grey,turquoise,5.842894565967222e-6
fun_ASV_25,fun_ASV_49,0.004704226876434354,grey,grey,2.2056171930915607e-7
fun_ASV_25,fun_ASV_63,0.15931382106042383,grey,grey,8.365053438885166e-41
fun_ASV_25,fun_ASV_47,0.0029005460587640027,grey,grey,7.114650592282185e-6
fun_ASV_25,fun_ASV_21,0.0012290202985241307,grey,turquoise,1.2276952888386225e-4
fun_ASV_25,fun_ASV_41,0.0031223731090735452,grey,turquoise,3.6505431706423615e-8
fun_ASV_25,fun_ASV_89,0.0044757551470564596,grey,grey,2.6207458367453604e-9
fun_ASV_25,fun_ASV_88,0.010232348029472172,grey,grey,8.58812538020398e-13
fun_ASV_25,fun_ASV_73,0.0864358569947484,grey,grey,5.2270274226887265e-30
fun_ASV_25,fun_ASV_65,0.0014134929785840846,grey,turquoise,9.722557360643972e-5
fun_ASV_25,fun_ASV_53,0.002693338777157165,grey,turquoise,9.865967384301425e-4
fun_ASV_25,fun_ASV_61,0.002295014212925089,grey,turquoise,5.489014750394304e-4
fun_ASV_25,fun_ASV_116,0.003220463703033462,grey,grey,9.695831674642065e-8
fun_ASV_25,fun_ASV_117,2.685292153979326e-4,grey,grey,7.145899839866985e-4
fun_ASV_25,fun_ASV_69,0.005235514449483287,grey,turquoise,4.76879569889756e-10
fun_ASV_25,fun_ASV_153,0.02552609869665899,grey,grey,2.0137268726592837e-11
fun_ASV_25,fun_ASV_179,0.0015671533402258832,grey,grey,7.016184974370394e-7
fun_ASV_20,bact_ASV_11,0.0012713387373160024,grey,turquoise,2.4915511477512537e-4
fun_ASV_20,bact_ASV_14,0.0048886979870055285,grey,grey,3.007806617558127e-9
fun_ASV_20,bact_ASV_80,4.4820765508469645e-4,grey,grey,2.885915599362967e-4
fun_ASV_20,bact_ASV_60,0.0030437258416345595,grey,turquoise,5.1572723752712655e-8
fun_ASV_20,bact_ASV_42,0.0016127465355092914,grey,grey,5.648588143306558e-6
fun_ASV_20,bact_ASV_45,8.448327133475891e-4,grey,grey,8.417648734909253e-4
fun_ASV_20,bact_ASV_47,0.0021002258535851486,grey,turquoise,1.8959440117170297e-6
fun_ASV_20,bact_ASV_89,5.646671782383608e-4,grey,grey,1.1984255868486275e-4
fun_ASV_20,bact_ASV_105,0.021231756889365874,grey,grey,1.5128747014137466e-15
fun_ASV_20,bact_ASV_48,5.82930324336387e-4,grey,grey,1.5474165639813112e-4
fun_ASV_20,bact_ASV_92,0.0020496508010463895,grey,turquoise,8.960986131721036e-6
fun_ASV_20,bact_ASV_59,7.301330116293884e-4,grey,turquoise,4.584641382422067e-4
fun_ASV_20,bact_ASV_131,0.0029969982132572255,grey,turquoise,4.4400115039384115e-7
fun_ASV_20,bact_ASV_70,0.001520101396625594,grey,grey,5.782159996979744e-6
fun_ASV_20,bact_ASV_93,3.8564698014457e-4,grey,turquoise,2.619884298051834e-4
fun_ASV_20,bact_ASV_107,4.977517961264817e-4,grey,grey,1.1571214970780357e-4
fun_ASV_20,bact_ASV_103,0.00107907584935853,grey,turquoise,2.9612078824198647e-5
fun_ASV_20,arc_ASV_2,4.6135532089462374e-4,grey,grey,5.273911725283421e-4
fun_ASV_20,arc_ASV_6,0.005302954639399521,grey,turquoise,1.578291336147574e-9
fun_ASV_20,fun_ASV_10,2.2465457563318776e-4,grey,grey,9.757028176044885e-4
fun_ASV_20,fun_ASV_32,0.0010476661129239053,grey,grey,7.25000819542366e-5
fun_ASV_20,fun_ASV_36,0.003795046742099298,grey,grey,1.2221662999364704e-8
fun_ASV_20,fun_ASV_14,0.005593317928357665,grey,turquoise,1.12455466687076e-9
fun_ASV_20,fun_ASV_13,2.588949235627274e-4,grey,turquoise,9.570167198297904e-4
fun_ASV_20,fun_ASV_39,6.531324603505816e-4,grey,turquoise,5.888468691784749e-4
fun_ASV_20,fun_ASV_47,0.002499950773207601,grey,grey,2.444244284290272e-7
fun_ASV_20,fun_ASV_21,4.255114934264795e-4,grey,turquoise,8.493103458367174e-4
fun_ASV_20,fun_ASV_57,4.336460773474644e-4,grey,grey,1.9344199780868215e-4
fun_ASV_20,fun_ASV_29,0.0016828690553444164,grey,grey,1.6634855257970787e-6
fun_ASV_20,fun_ASV_170,0.0013919694457175053,grey,grey,4.207741944364189e-6
fun_ASV_20,fun_ASV_84,3.5218930707353656e-4,grey,grey,3.0921318117362734e-4
fun_ASV_20,fun_ASV_69,0.009167180564444566,grey,turquoise,1.4663808547981683e-11
fun_ASV_20,fun_ASV_125,0.003551856851507932,grey,grey,1.885712761254478e-8
fun_ASV_23,bact_ASV_5,0.010816864395924893,grey,turquoise,9.54499504320061e-9
fun_ASV_23,bact_ASV_11,0.006554651364649524,grey,turquoise,2.0385650151426665e-4
fun_ASV_23,bact_ASV_9,0.005384872459267386,grey,turquoise,1.1358274869211898e-6
fun_ASV_23,bact_ASV_21,0.012646142482163105,grey,turquoise,1.813782703171816e-8
fun_ASV_23,bact_ASV_22,0.011742262014079978,grey,turquoise,6.926954816660778e-8
fun_ASV_23,bact_ASV_14,0.003574702606395885,grey,grey,9.580190949604684e-6
fun_ASV_23,bact_ASV_78,3.2595646325978694e-4,grey,turquoise,3.245297365160297e-4
fun_ASV_23,bact_ASV_26,0.007141709984264483,grey,grey,4.2741402617106734e-7
fun_ASV_23,bact_ASV_47,0.005503187624816772,grey,turquoise,9.330829095404164e-4
fun_ASV_23,bact_ASV_89,0.0015914178839795587,grey,grey,8.825525259075554e-5
fun_ASV_23,bact_ASV_33,0.0050208871165548195,grey,turquoise,1.0074990624876954e-6
fun_ASV_23,bact_ASV_73,0.01730903559777327,grey,turquoise,9.139362765960704e-8
fun_ASV_23,bact_ASV_43,0.07719896946440717,grey,grey,6.423318373104015e-17
fun_ASV_23,bact_ASV_119,0.001072469468476991,grey,grey,3.429391631112656e-4
fun_ASV_23,bact_ASV_92,0.0015599656198373466,grey,turquoise,1.3435694535102467e-4
fun_ASV_23,bact_ASV_65,0.004031167524745409,grey,turquoise,5.117436571817568e-7
fun_ASV_23,bact_ASV_131,0.015188280452522776,grey,turquoise,2.738441905511493e-10
fun_ASV_23,bact_ASV_124,0.08259573370103715,grey,turquoise,1.0170088190613284e-24
fun_ASV_23,bact_ASV_118,0.001460332928898416,grey,grey,3.552802434105358e-4
fun_ASV_23,bact_ASV_122,0.031122030934796836,grey,grey,1.0955267355983954e-13
fun_ASV_23,fun_ASV_3,9.79786227439153e-4,grey,grey,4.267671812906292e-5
fun_ASV_23,fun_ASV_12,2.978918010724883e-4,grey,turquoise,6.548123605964343e-4
fun_ASV_23,fun_ASV_9,0.017227887108183484,grey,grey,7.467925847444891e-11
fun_ASV_23,fun_ASV_48,9.03497459129234e-4,grey,grey,1.0432515718335664e-4
fun_ASV_23,fun_ASV_40,0.01960104630592783,grey,grey,5.415666191362355e-10
fun_ASV_23,fun_ASV_74,0.012354557990237916,grey,grey,2.0865745875476533e-8
fun_ASV_23,fun_ASV_35,0.12172201503439696,grey,grey,4.387220324933689e-19
fun_ASV_23,fun_ASV_37,5.739398306991857e-4,grey,turquoise,5.432139193493438e-4
fun_ASV_23,fun_ASV_111,0.9309670579133807,grey,grey,0
fun_ASV_23,fun_ASV_42,0.9309395172397796,grey,grey,0
fun_ASV_23,fun_ASV_65,0.0032196651087684366,grey,turquoise,6.105044608726472e-7
fun_ASV_23,fun_ASV_53,7.323854172104324e-4,grey,turquoise,9.291224419735177e-4
fun_ASV_23,fun_ASV_103,0.9309624481275542,grey,grey,0
fun_ASV_23,fun_ASV_61,6.638539771605808e-4,grey,turquoise,1.1309537688339316e-4
fun_ASV_23,fun_ASV_58,0.004135685941664653,grey,grey,2.8323586578267508e-6
fun_ASV_23,fun_ASV_18,0.023402713901116264,grey,grey,1.4476023669077021e-11
fun_ASV_23,fun_ASV_114,0.0015520818825509324,grey,turquoise,4.3231918302420225e-6
fun_ASV_23,fun_ASV_69,7.788695452763037e-4,grey,turquoise,9.431451040497819e-4
fun_ASV_23,fun_ASV_79,0.022878726141032563,grey,grey,4.037692327353006e-10
fun_ASV_23,fun_ASV_123,7.613149087425422e-4,grey,grey,8.761563604128879e-4
fun_ASV_23,fun_ASV_98,0.001441758900964735,grey,grey,2.2813043251903743e-4
fun_ASV_30,bact_ASV_1,0.0019062093070094926,turquoise,turquoise,5.871342667842465e-5
fun_ASV_30,bact_ASV_13,0.03432642309527255,turquoise,turquoise,3.4748505047311554e-13
fun_ASV_30,bact_ASV_24,0.02483735523658846,turquoise,turquoise,1.6290445759538008e-6
fun_ASV_30,bact_ASV_14,0.0028085384994151153,turquoise,grey,7.669381445416515e-5
fun_ASV_30,bact_ASV_78,0.023439634356550942,turquoise,turquoise,1.9996223808968107e-6
fun_ASV_30,bact_ASV_60,0.001783146795240113,turquoise,turquoise,1.0278314623981277e-5
fun_ASV_30,bact_ASV_42,0.009716177330149756,turquoise,grey,6.4066351890723055e-6
fun_ASV_30,bact_ASV_16,0.0022828267327073093,turquoise,grey,2.4412998575478527e-5
fun_ASV_30,bact_ASV_63,0.00808915165883542,turquoise,blue,7.394799710672265e-4
fun_ASV_30,bact_ASV_89,0.008990922961761716,turquoise,grey,4.299083666839578e-7
fun_ASV_30,bact_ASV_71,0.008718489882160656,turquoise,grey,4.026450154190977e-6
fun_ASV_30,bact_ASV_81,0.002302563375613219,turquoise,grey,6.824588937228384e-4
fun_ASV_30,bact_ASV_68,0.040435272766251744,turquoise,turquoise,9.521415447216695e-9
fun_ASV_30,bact_ASV_43,5.449769499548587e-4,turquoise,grey,1.7072632681104565e-4
fun_ASV_30,bact_ASV_84,0.011865796037988503,turquoise,turquoise,6.807273099947751e-5
fun_ASV_30,bact_ASV_69,0.054374821780543675,turquoise,turquoise,8.155477385913616e-9
fun_ASV_30,bact_ASV_75,0.005630374304584131,turquoise,turquoise,3.7023438932725256e-4
fun_ASV_30,bact_ASV_59,0.018922323751266224,turquoise,turquoise,1.466116222630304e-4
fun_ASV_30,bact_ASV_70,0.004891734465900013,turquoise,grey,1.4307922400874733e-10
fun_ASV_30,bact_ASV_93,0.009435126040144988,turquoise,turquoise,5.44259853994345e-6
fun_ASV_30,bact_ASV_111,0.003048446901631249,turquoise,grey,7.921916192178813e-5
fun_ASV_30,bact_ASV_91,0.03020285657565072,turquoise,turquoise,7.70935740997292e-6
fun_ASV_30,bact_ASV_104,0.08246074565104163,turquoise,turquoise,2.4316300088526603e-28
fun_ASV_30,bact_ASV_118,0.012671785350750019,turquoise,grey,1.2721049208012574e-5
fun_ASV_30,bact_ASV_127,0.006171434392684126,turquoise,grey,1.3046553560598322e-5
fun_ASV_30,bact_ASV_143,0.019989358470319612,turquoise,turquoise,1.0776166226701571e-4
fun_ASV_30,bact_ASV_150,0.014628941824853298,turquoise,turquoise,4.7753941431539484e-5
fun_ASV_30,bact_ASV_140,0.036436369895118954,turquoise,turquoise,1.5685430148438599e-4
