pathway	ArcTE16SAAA_S94_R1_001.fastq.gz	ArcTE16SAAB_S95_R1_001.fastq.gz	ArcTE16SABA_S96_R1_001.fastq.gz	ArcTE16SABB_S97_R1_001.fastq.gz	ArcTE16SACA_S98_R1_001.fastq.gz	ArcTE16SACC_S99_R1_001.fastq.gz	ArcTE16SADA_S100_R1_001.fastq.gz	ArcTE16SADB_S101_R1_001.fastq.gz	ArcTE16SADC_S102_R1_001.fastq.gz	ArcTE16SADD_S103_R1_001.fastq.gz	ArcTE16SAEA_S104_R1_001.fastq.gz	ArcTE16SAEB_S105_R1_001.fastq.gz	ArcTE16SAEC_S106_R1_001.fastq.gz	ArcTE16SAED_S107_R1_001.fastq.gz	ArcTE16SBAA_S108_R1_001.fastq.gz	ArcTE16SBAB_S109_R1_001.fastq.gz	ArcTE16SBAC_S110_R1_001.fastq.gz	ArcTE16SBBA_S111_R1_001.fastq.gz	ArcTE16SBBB_S112_R1_001.fastq.gz	ArcTE16SBBC_S70_R1_001.fastq.gz	ArcTE16SBBD_S71_R1_001.fastq.gz	ArcTE16SBCA_S113_R1_001.fastq.gz	ArcTE16SBCC_S72_R1_001.fastq.gz	ArcTE16SBCD_S73_R1_001.fastq.gz	ArcTE16SBDA_S114_R1_001.fastq.gz	ArcTE16SBDB_S115_R1_001.fastq.gz	ArcTE16SBDC_S74_R1_001.fastq.gz	ArcTE16SBDD_S75_R1_001.fastq.gz	ArcTE16SBEA_S116_R1_001.fastq.gz	ArcTE16SBEB_S117_R1_001.fastq.gz	ArcTE16SBEC_S69_R1_001.fastq.gz	ArcTE16SBED_S77_R1_001.fastq.gz	ArcTE16SCAA_S119_R1_001.fastq.gz	ArcTE16SCAB_S120_R1_001.fastq.gz	ArcTE16SCAC_S121_R1_001.fastq.gz	ArcTE16SCBA_S122_R1_001.fastq.gz	ArcTE16SCBB_S123_R1_001.fastq.gz	ArcTE16SCCB_S124_R1_001.fastq.gz	ArcTE16SCCD_S125_R1_001.fastq.gz	ArcTE16SCDA_S126_R1_001.fastq.gz	ArcTE16SCDB_S127_R1_001.fastq.gz	ArcTE16SCDC_S128_R1_001.fastq.gz	ArcTE16SCEA_S84_R1_001.fastq.gz	ArcTE16SCEB_S85_R1_001.fastq.gz	ArcTE16SDAA_S86_R1_001.fastq.gz	ArcTE16SDAB_S87_R1_001.fastq.gz	ArcTE16SDAC_S76_R1_001.fastq.gz	ArcTE16SDBA_S88_R1_001.fastq.gz	ArcTE16SDBB_S89_R1_001.fastq.gz	ArcTE16SDBC_S90_R1_001.fastq.gz	ArcTE16SDBD_S66_R1_001.fastq.gz	ArcTE16SDCB_S91_R1_001.fastq.gz	ArcTE16SDCC_S67_R1_001.fastq.gz	ArcTE16SDCD_S68_R1_001.fastq.gz	ArcTE16SDDA_S92_R1_001.fastq.gz	ArcTE16SDDB_S129_R1_001.fastq.gz	ArcTE16SDEA_S130_R1_001.fastq.gz	ArcTE16SDEB_S131_R1_001.fastq.gz	ArcTE16SDEC_S78_R1_001.fastq.gz	ArcTE16SEAA_S132_R1_001.fastq.gz	ArcTE16SEAB_S133_R1_001.fastq.gz	ArcTE16SEAC_S134_R1_001.fastq.gz	ArcTE16SEAD_S135_R1_001.fastq.gz	ArcTE16SEBA_S136_R1_001.fastq.gz	ArcTE16SEBB_S137_R1_001.fastq.gz	ArcTE16SEBC_S79_R1_001.fastq.gz	ArcTE16SEBD_S80_R1_001.fastq.gz	ArcTE16SEDA_S81_R1_001.fastq.gz	ArcTE16SEDB_S138_R1_001.fastq.gz	ArcTE16SEDC_S82_R1_001.fastq.gz	ArcTE16SEEA_S139_R1_001.fastq.gz	ArcTE16SEEB_S140_R1_001.fastq.gz	ArcTE16SEED_S83_R1_001.fastq.gz	ArcTEBLANK1_S93_R1_001.fastq.gz	ArcTEBLANK2_S118_R1_001.fastq.gz	ArcTEBLANK3_S141_R1_001.fastq.gz
PWY-7221	6738.493496441969	1965.078510778402	5435.390813259827	3788.1962200707167	5060.041066941555	4415.268014589806	4849.63060252832	4372.278243104145	4206.653636121308	5921.996645971306	5135.369536049715	5930.632805947381	4667.920256750144	3622.726085537055	6412.5148337603405	3907.027505651928	3087.820401862268	3535.942006929086	1774.3570171720237	3822.070617539003	2475.605137350013	4696.778849240307	2328.7195703154553	4109.2960679019725	2928.948728055852	2465.5023398462363	2475.7440585009144	2586.537197033412	5714.789503205029	5234.3974143899295	6339.811296068038	1001.4376064705461	5227.207549048629	5240.742070688314	4921.156808562138	4307.222513120773	4395.599306145546	3333.375817653353	2181.9533527696794	2220.0983033059297	1568.0972511025295	4093.9970958827116	3247.793732984572	3401.2197851541664	7284.29981363668	6066.6250203883	4455.775709655136	2041.0254662976186	5559.638319888772	2707.659601977011	4259.451934382154	1669.6275449101797	2727.703623188406	1695.287169746158	2675.5530377478467	5425.352906110284	1907.1019909985507	854.5540106951871	2236.1019372975616	5427.761301522628	5091.47198842745	7790.188637556278	6121.76749915616	7304.34401793533	7951.1270068929	5087.321995760481	331.35961242017174	1312.8669540657052	1223.8744525547443	661.0084544779768	990.1592920353982	1192.1336957400902	210.99999999999997	0.0	0.0	1360.5704972516937
PWY-7222	8844.6154434505	965.4786585365854	5807.657071985944	3557.6816445925087	4415.998189225894	3938.7808162247525	4479.327022629788	4025.407455853499	3842.709761611315	5322.986458529245	4683.139861130792	5493.684736091298	4219.036654062814	3344.3012431626053	5856.79316394092	3619.9537482962287	4676.02495407226	3357.874730021598	1628.6461336828309	4283.64262990456	2437.6415094339623	5446.044308793348	2147.966573816156	3703.6375687618365	3371.2967405475883	2667.829065300896	2620.6897557418883	2431.9967132292522	6591.43929433861	5880.293932584271	6441.461240886773	923.0599305682441	5589.345711853585	8054.848166439004	9212.238805970148	6133.113015812716	7492.042040588345	2985.754045166124	2350.4789530491094	2028.999014778325	1437.144804510812	3924.6405228758167	3164.1033028089305	3090.0229543039322	8111.395583873448	8210.210792580101	4053.4791485664637	2163.457032920051	6201.851816580163	3650.2374677953626	3714.1360876897133	1740.599428026692	2465.3861532268884	1453.9999999999998	2636.1792799412196	5024.375243285325	1681.8299881936246	738.0000000000001	1896.9999999999998	8819.161874046771	5847.476392311482	8377.604369533658	7489.397748483435	7302.927885845917	6607.859644895175	4605.52507452799	447.95728980322	1199.6620421753607	1166.0000000000002	971.415127528584	888.0	1130.5415449017464	210.99999999999997	0.0	0.0	1206.5
PWY-7228	6717.961099749964	1077.3712386332431	5221.546600703288	3527.2930882210417	4820.461229451441	4186.40757159589	4724.292805453516	4215.551781186003	4060.2405228244224	5703.287698818388	4955.000781564365	5721.144810633531	4460.631868603288	3518.0910101544564	6192.40403143358	3777.834978421317	3134.172243592188	3448.3629427941532	1714.068376941733	3701.960089005634	2361.129639957748	4532.445440651376	2249.386425831839	3958.945544247395	2836.415572384044	2351.1308661667986	2427.0753950421467	2520.89101368922	5538.87969372714	5058.642011986697	6183.76819618739	965.5595130928504	5007.905169352833	5260.005730868245	5038.939522647984	4305.474299802412	4462.790341823303	3199.651618246189	2143.7996906369954	2151.2053251186708	1513.8931579329148	3989.008417048101	3154.291206279145	3270.469337551467	7033.291609980062	5981.773139351263	4134.353432098204	1984.0736052957106	5386.040400280553	2651.2626163837876	3974.4769295535816	1645.2405000273861	2616.278657260943	1606.426529944366	2589.2921779401863	5180.211433694631	1813.6637510233907	811.8166629035899	2110.355058253547	5482.216434341376	4911.593428464226	7475.189208415795	5976.6789326898825	6996.285018476058	7142.852370845114	4747.578548936494	312.06484210296736	1273.142830620252	1203.9550023934894	667.8064640999866	953.5909090909091	1159.7541691480926	210.99999999999997	0.0	0.0	1305.0199852869055
PWY-7229	9465.621558436535	1636.6718069549222	6364.152809789885	4112.968977188509	4813.7309002199645	4282.124213555207	4910.765922421726	4400.28456631243	4221.464646211587	5813.454545454546	5098.371398819853	6025.258101959709	4648.806676362746	3644.703861265411	6387.218544866141	3954.4881607951666	4965.851790774335	3658.560426328729	1793.5938176707273	4635.521620781722	2653.3145888834306	6031.822439958924	2345.868683272249	4048.3636363636365	3688.7404655588075	3052.4605675798393	2806.383759515909	2642.728057147908	7175.748175231378	6472.573515258554	6974.549428438414	1019.4545454545455	6188.633642969043	8537.343620955342	9628.91779878686	6448.048926787764	7863.587175158998	3270.4560022023134	2513.145082765336	2213.6511517604863	1579.6188298498184	4256.137034849378	3417.0698372131783	3390.2493366564754	8875.31661839625	8895.526402861231	4679.478476887858	2359.2293995077875	6833.993541427279	4109.848816404699	4175.600527678487	1817.6163771528009	2680.357827942088	1586.4787812656714	2837.4521369492863	5428.787130014195	1828.8349202952818	805.090909090909	2074.241745565216	9301.08596751093	6467.837101302058	9235.476276490586	8114.216693984316	7954.424247836418	7692.344885997371	5208.073851740111	608.6450491454327	1309.6209191489118	1273.3787690418378	1044.942193929616	968.7272727272727	1250.710318102196	230.18181818181816	0.0	0.0	1378.252723721122
PWY-7234	4615.1483904365505	1552.7842020992705	5340.14820775228	3695.321366457112	3025.0461012204883	3727.2202172233983	3099.4347236639883	2282.4703525315035	2583.465760025755	2779.0170061608087	3658.3389917001255	3398.4465567349193	2486.1823944545363	2395.7770602013093	3589.067104384195	3018.2644131406514	1427.6391763591803	1650.7989723925186	998.2379489004027	3882.713885589465	2407.862635478142	4962.509442327378	1415.274895113759	2221.154294931675	2993.796704993339	2439.9364036259135	1845.6511061366894	1718.0493973418936	5996.365005919732	4958.922494039984	3108.120256397685	331.244953214817	5336.243771282714	6206.1885528635075	6297.063212791289	4894.350759529174	5425.777999936792	2159.6163628246636	1093.0137298927057	1331.1188152242355	879.9222287530708	2424.0048901046907	1548.3261215941668	1705.7551220941793	7235.274778933269	6817.314190180824	4285.674199255163	1416.9952536738938	4727.420274945852	2718.281596625904	3819.855267836367	1052.3522623464717	1753.1079787106908	1218.9866573875931	1826.2746757477446	4490.719809622422	1501.2827395368133	636.5066216731934	1830.6115188557355	6525.42739122625	5307.03230756849	7597.2247951736335	6605.440929237172	6630.668956682879	7219.334005195499	4839.29022439044	386.88318203535596	990.1699885619722	564.698405741522	415.81881533101046	828.1708104004555	315.3532767275564	0.0	0.0	0.0	1206.5
PWY-7237	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7242	0.0	0.0	3.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	12.57142857142857	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	59.428571428571416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	665.6550424128181
PWY-7254	0.0	0.0	8.95054046731237	0.0	14.95271275132617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.824824424158162	0.0	0.0	0.0	0.0	0.0	0.0	32.60591954556793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.74893791067954	0.0	0.0	0.0	0.0	0.0	0.0	136.0781129302462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.43511724355661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.319103267350345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	3684.933070160787	1631.113613331832	4797.788403685507	3439.482676890389	2450.3415518232687	3304.516711030736	455.4414142498317	1390.6539623057736	318.4543428985756	2166.4440242745814	948.5687861271675	1456.783134089032	1950.3082299563787	259.50172811059906	1629.5588344190808	172.79266107287768	1058.968598950877	641.9789954843613	337.7282672236001	3457.988063637036	2187.713056120504	4485.860519962707	1116.0843787677466	1002.10902861602	2682.5486093409845	2178.0933582610073	513.6368176953265	139.81004131906107	5399.096378162526	4382.708996819724	2415.2456996479577	246.3444875693188	4816.807008043878	5404.408045874328	5359.030034161681	4279.312077106731	4668.303013454511	787.6861602457615	776.2044869437293	377.28500263997614	174.88892554905422	633.5766769376629	1199.624902318312	1090.3877326055097	6471.599349699728	6040.966542329237	3999.4344699193234	1177.174009334233	4048.999552816346	2339.0194950241003	3486.89756310424	791.8105930720731	1435.8371354317067	1038.4996030721727	1514.1678129298487	3923.011488633586	1304.3065693430658	553.6562235393734	1597.8893291989689	5636.828233557205	4789.548029857557	6803.383491890587	5913.852004122477	5903.00105539652	6796.792420429822	4484.470022119637	344.5239977811352	0.0	0.0	100.35171500453627	0.0	89.44304729144581	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.56569504739966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.640146878824968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	834.6849890708455	864.8795726353537	945.541385846976	1293.837408391854	0.0	78.37321749854141	153.73628217328837	192.30867117941938	208.3943533821514	53.37216138577474	0.0	329.9798640237155	382.44472029076246	0.0	60.57934290536875	109.51805216800615	420.84580554602024	54.926283105682685	106.03054658334513	726.858526254194	252.13804677053258	1280.2996963294415	73.07865575533117	64.66037856588459	600.640125589183	905.8644583040606	0.0	31.242777052439244	1027.726102521442	1153.3075789752656	272.80388580937284	89.4026031218649	1217.799616825069	793.6731424314358	613.0846915001546	230.49004233182998	526.2426745513873	101.89291897600967	0.0	5.95647139766499	77.16198575261691	0.0	0.0	165.1716135066339	1413.3056806843042	1411.5972503643984	1425.1863080803523	250.11347406845923	1210.8172093673336	1164.7605447546114	812.9148492105808	0.0	0.0	5.979491496229103	0.0	0.0	0.0	0.0	41.39610847832617	741.7155988496469	1327.0281935998905	1629.661324151197	1115.6941505264708	741.3546253823384	2559.5236139438557	1276.6545389752926	361.06477743853907	14.68243584845157	6.849181389592175	143.72728499325666	0.0	18.344652456760446	0.0	0.0	0.0	1321.3851582530538
PWY-7332	1359.7366691537634	0.0	598.146730373625	0.0	0.0	1141.2078693348308	781.7867608923859	1297.7681834925318	630.5216175427823	1643.659659147183	1154.039630524305	1673.849978148365	1876.3166387710396	374.62753338047753	1818.9641083271604	359.42519071338126	1035.1232870311162	689.309314380458	399.28008009616906	0.0	0.0	0.0	343.29191365656584	1273.8490301054962	0.0	0.0	723.1608607215203	239.58222758166093	0.0	0.0	1888.8476656191704	142.17399180829213	0.0	0.0	0.0	0.0	0.0	886.7988792409836	853.190800340733	406.9138947336579	208.9247454068078	761.763842185309	1055.3902863631251	1094.3525573499437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	570.3515814501527	815.2008677675183	0.0	804.7991399901882	1510.8065678636342	94.52387591209738	0.0	550.4063858487424	0.0	0.0	1960.1004998234828	0.0	0.0	0.0	0.0	0.0	32.639169487302496	6.958066736343011	211.9418706987163	0.0	78.5237921347925	0.0	0.0	0.0	0.0
PWY-7371	0.0	0.0	8.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.51289398280801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.50000000000001
PWY-7374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.92371871275327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.5
PWY-7376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.663699962450211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.36688976455045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7377	0.0	0.0	18.016205456664803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.3949813720882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7392	0.0	40.242463203575895	4.498869224576413	0.0	7.495753353827392	0.0	83.47486213487721	20.963775695613332	7.495221064140558	0.0	0.0	0.0	25.4500742391088	0.0	0.0	0.0	0.0	0.0	5.244498743022314	64.17657605069184	8.989018757174641	0.0	37.281095503075626	0.0	0.0	53.67845627864607	0.0	17.557127012851318	0.0	0.0	0.0	0.0	76.16712797550953	5.998432970097102	0.0	0.0	0.0	0.0	0.0	2.9985207096993136	0.0	0.0	0.0	0.0	25.473984951639036	0.0	0.0	0.0	0.0	13.484908927792928	5.997045038046938	76.7527675276753	0.0	2.9979374348126444	0.0	0.0	0.0	0.0	20.922508166026603	0.0	0.0	0.0	0.0	0.0	0.0	23.647742722937807	0.0	7.4843488465582135	5.989708374471347	5.987462402511828	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7400	5439.996527962256	1519.1272727272728	5314.421950166655	3620.6819594226968	3344.4179625472434	3680.336353160676	1118.2279052245412	2266.716293014845	689.4911532695849	3318.657722193044	1756.5286660982329	2535.74206017578	2877.6306066630546	550.714143425097	2800.713971218663	379.9348165268267	1870.1149512359548	1201.1722877556492	631.3194313207185	3850.257840967371	2324.5892088785763	4968.188922059437	1579.5050326813628	1736.511747940577	3010.5185215095325	2486.3604689681542	949.97539968657	366.1476525484333	5952.64269257377	5109.317675439394	3766.1164767833843	428.1934873340448	5253.456176163305	6412.891769634876	6699.365561677436	4984.584032240447	5686.371702354195	1374.7361950701306	1253.8194013847628	715.976645115513	353.17561577434515	1222.0968068581565	1867.9968981723591	1751.8584053253057	7273.180675225534	6956.6246411865495	4169.819160419058	1590.2060497550285	5041.159222838835	2938.0172350189514	3701.6242042720496	1185.845964678608	1907.720533056789	1264.9984535984731	2003.3263652977537	4511.10804549791	1514.6973515066973	656.0940333273608	1794.0605306034233	6812.829081348557	5320.495704210041	7625.232898716331	6607.282677402551	6629.17028877687	6961.315971393138	4665.04197911191	437.0469278588984	22.992271493129202	18.44096199605871	217.38477520079127	0.0	189.5178346667143	0.0	0.0	0.0	1233.5185171704395
PWY-7431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7142857142857135	0.0	0.0	0.0	19.42857142857143	0.0	0.0	0.0	0.0	0.0	0.0	51.6	0.0	0.0	10.08	0.0	0.0	20.16	0.0	0.0	0.0	0.0	0.0	0.0	58.28571428571428	0.0	0.0	0.0	0.0	0.0	0.0	2.2857142857142856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.285714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	12.92307692307692	0.0	0.0	4.571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	1183.1557046979867
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.885296668116132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.159904570466125	0.0	0.0	0.0	0.0	0.0	0.0	98.09119932701202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	0.0	27.0	3.0	0.0	5.0	0.0	56.0	14.0	5.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	4.000000000000001	49.14285714285714	6.0	0.0	27.92207792207792	0.0	0.0	40.519480519480524	0.0	15.529411764705882	0.0	0.0	0.0	0.0	51.0	4.571428571428571	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	9.0	4.0	52.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	18.75	0.0	5.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	1168.9767465227658
PWY-7560	0.0	29.03575922818792	3.230638607556553	0.0	5.384145703220405	0.0	60.249013986621506	15.072868038345536	5.384079463343751	0.0	0.0	0.0	18.302038295243975	0.0	0.0	0.0	0.0	0.0	3.768611717228597	46.27012085247696	6.460290116400754	0.0	26.898479754421867	0.0	0.0	38.729625425652664	0.0	12.315478672827664	0.0	0.0	0.0	0.0	54.883907595927965	4.307514355351757	0.0	0.0	0.0	0.0	0.0	2.1536826119969628	0.0	0.0	0.0	0.0	18.304667874894925	0.0	0.0	0.0	0.0	9.690474439132032	4.307345995377349	55.86034912718205	0.0	2.1536179680050855	0.0	0.0	0.0	0.0	15.068305230065736	0.0	0.0	0.0	0.0	0.0	0.0	16.662486204474767	0.0	5.382879979373469	4.306551952349437	4.306242638398116	0.0	0.0	0.0	0.0	0.0	1206.5
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.661016949152541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	0.0	32.4	4.79677888379376	0.0	0.0	0.0	148.48570849381716	37.25571725571726	19.982629841931562	0.0	0.0	0.0	67.75941727367326	0.0	0.0	0.0	0.0	0.0	9.322890025575449	68.05349482715116	7.9628770301624145	0.0	70.35583616986253	0.0	0.0	112.69513959009906	0.0	29.27224536160545	0.0	0.0	0.0	0.0	198.52709100473433	10.657985757884028	0.0	0.0	0.0	0.0	0.0	7.9939849624060155	0.0	0.0	0.0	0.0	22.618554126607563	0.0	0.0	0.0	0.0	35.85689045936396	5.326645768025078	68.72586352148274	0.0	2.664808362369338	0.0	0.0	0.0	0.0	55.31944444444445	0.0	0.0	0.0	0.0	0.0	0.0	17.406331243309374	0.0	13.312252964426877	15.956580732700136	10.640198511166252	0.0	0.0	0.0	0.0	0.0	3905.705597260332
PWY-7664	0.0	0.0	0.0	0.0	0.0	0.0	104.17652078507867	26.100707449022057	11.048082463666047	0.0	0.0	0.0	37.51585185185185	0.0	0.0	0.0	0.0	0.0	6.528945180067807	62.82435940099834	0.0	0.0	48.18256345676087	0.0	0.0	72.81176417247268	0.0	19.227429383549477	0.0	0.0	0.0	0.0	111.28366424218598	7.463019497700167	0.0	0.0	0.0	0.0	0.0	4.419477434679336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.857196104924757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.76807062718411	0.0	0.0	0.0	0.0	0.0	0.0	15.740872451398769	0.0	9.324473975636765	8.830723020810987	7.455538996522603	0.0	0.0	0.0	0.0	0.0	2169.9622865119145
PWY-841	0.0	245.61246390769296	65.2865143581506	0.0	54.335437311139884	0.0	475.1202918653103	147.06996386623842	52.32164705000545	0.0	0.0	0.0	178.48675083250305	0.0	0.0	0.0	0.0	0.0	37.05329335777338	426.61268754064946	64.41391213684646	0.0	243.1872599363187	0.0	0.0	346.0363742563909	0.0	103.22390858717738	0.0	0.0	0.0	0.0	512.280970798739	43.719721789658394	0.0	0.0	0.0	0.0	0.0	21.610318847963036	0.0	0.0	0.0	0.0	182.82489038819367	0.0	0.0	0.0	0.0	95.9834830035771	43.55785941847145	662.7164102580841	0.0	21.70134094324838	0.0	0.0	0.0	0.0	143.980933275136	0.0	0.0	0.0	0.0	0.0	0.0	160.04904952192393	0.0	27.035235438262806	21.63169459834883	27.803499557304164	0.0	0.0	0.0	0.0	0.0	1318.4038960153707
PWY0-1061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.827689331213325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.04842540984968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
