OTU,Transect,Plot,Depth,value,Sample
ASV_91,A,C,B,4.155338133326524,TEITSACB
ASV_91,A,C,A,5.550441181379032,TEITSACA
ASV_91,C,C,B,-0.6457997202687444,TEITSCCB
ASV_91,B,C,B,-0.6155499685796078,TEITSBCB
ASV_73,E,C,B,-0.6261911797330906,TEITSECB
ASV_73,E,C,A,-0.6158644382781722,TEITSECA
ASV_73,D,C,B,-0.6440541188487399,TEITSDCB
ASV_73,A,C,B,-0.6468369156417797,TEITSACB
ASV_73,A,C,A,-0.659895580527698,TEITSACA
ASV_73,C,C,B,-0.6457997202687444,TEITSCCB
ASV_73,B,C,B,-0.6155499685796078,TEITSBCB
ASV_92,E,C,B,-0.6261911797330906,TEITSECB
ASV_92,E,C,A,-0.6158644382781722,TEITSECA
ASV_92,D,C,B,-0.6440541188487399,TEITSDCB
ASV_92,A,C,B,-0.6468369156417797,TEITSACB
ASV_92,A,C,A,-0.659895580527698,TEITSACA
ASV_92,C,C,B,-0.6457997202687444,TEITSCCB
ASV_92,B,C,B,-0.6155499685796078,TEITSBCB
ASV_65,E,C,B,-0.6261911797330906,TEITSECB
ASV_65,E,C,A,-0.6158644382781722,TEITSECA
ASV_65,D,C,B,-0.6440541188487399,TEITSDCB
ASV_65,A,C,B,-0.6468369156417797,TEITSACB
ASV_65,A,C,A,-0.659895580527698,TEITSACA
ASV_65,C,C,B,-0.6457997202687444,TEITSCCB
ASV_65,B,C,B,-0.6155499685796078,TEITSBCB
ASV_101,E,C,B,-0.6261911797330906,TEITSECB
ASV_101,E,C,A,3.4102052783089905,TEITSECA
ASV_101,D,C,B,-0.6440541188487399,TEITSDCB
ASV_101,A,C,B,-0.6468369156417797,TEITSACB
ASV_101,A,C,A,-0.659895580527698,TEITSACA
ASV_101,C,C,B,-0.6457997202687444,TEITSCCB
ASV_101,B,C,B,-0.6155499685796078,TEITSBCB
ASV_85,E,C,B,-0.6261911797330906,TEITSECB
ASV_85,E,C,A,-0.6158644382781722,TEITSECA
ASV_85,D,C,B,-0.6440541188487399,TEITSDCB
